Well,Gradient,Constituent,CAS,Units,Date,MDL,PQL,Flags,Obs,key
ARGWA-19,u,Beryllium,7440-41-7,mg/L,1/31/2023,0.0002,0.0005,ND,< 0.000200,ARGWA-19-1/31/2023-Beryllium
ARGWA-19,u,Beryllium,7440-41-7,mg/L,8/8/2023,0.0002,0.0005,ND,< 0.000200,ARGWA-19-8/8/2023-Beryllium
ARGWA-19,u,Boron,7440-42-8,mg/L,8/29/2016,0.021,0.05,J,0.024,ARGWA-19-8/29/2016-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,10/24/2016,0.0064,0.1,J,0.0339,ARGWA-19-10/24/2016-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,1/25/2017,0.021,0.05,J,0.048,ARGWA-19-1/25/2017-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,4/10/2017,0.021,0.021,J,0.022,ARGWA-19-4/10/2017-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,6/19/2017,0.021,0.05,ND,< 0.021,ARGWA-19-6/19/2017-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,10/24/2017,0.021,0.05,J,0.021,ARGWA-19-10/24/2017-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,4/10/2018,0.021,0.05,J,0.022,ARGWA-19-4/10/2018-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,10/16/2018,0.021,0.05,ND,< 0.021,ARGWA-19-10/16/2018-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,3/26/2019,0.021,0.05,ND,< 0.021,ARGWA-19-3/26/2019-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,10/7/2019,0.039,0.08,ND,< 0.039,ARGWA-19-10/7/2019-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,4/7/2020,0.039,0.08,J,0.072,ARGWA-19-4/7/2020-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,6/25/2020,0.039,0.08,,0.091,ARGWA-19-6/25/2020-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,9/29/2020,0.039,0.08,ND,< 0.039,ARGWA-19-9/29/2020-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,2/9/2021,0.039,0.08,ND,< 0.039,ARGWA-19-2/9/2021-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,9/7/2021,0.039,0.08,ND,< 0.039,ARGWA-19-9/7/2021-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,2/1/2022,0.06,0.08,,0.092,ARGWA-19-2/1/2022-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,9/1/2022,0.0052,0.015,,0.0238,ARGWA-19-9/1/2022-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,1/31/2023,0.0052,0.015,,0.0234,ARGWA-19-1/31/2023-Boron
ARGWA-19,u,Boron,7440-42-8,mg/L,8/8/2023,0.0052,0.015,,0.0199,ARGWA-19-8/8/2023-Boron
ARGWA-19,u,Cadmium,7440-43-9,mg/L,5/5/2009,0.00025,0.00025,ND,< 0.00025,ARGWA-19-5/5/2009-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,12/5/2009,0.0005,0.0005,ND,< 0.0005,ARGWA-19-12/5/2009-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,6/1/2010,0.00025,0.0013,ND,< 0.00025,ARGWA-19-6/1/2010-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,11/11/2010,0.00025,0.0013,ND,< 0.00025,ARGWA-19-11/11/2010-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,5/17/2011,0.00075,0.0013,ND,< 0.00075,ARGWA-19-5/17/2011-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,11/8/2011,0.00025,0.0013,ND,< 0.00025,ARGWA-19-11/8/2011-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,11/10/2012,0.00025,0.0013,ND,< 0.00025,ARGWA-19-11/10/2012-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,5/14/2013,0.00025,0.0013,ND,< 0.00025,ARGWA-19-5/14/2013-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,11/5/2013,0.00025,0.0013,ND,< 0.00025,ARGWA-19-11/5/2013-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,6/9/2014,0.00025,0.0013,ND,< 0.00025,ARGWA-19-6/9/2014-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,11/19/2014,0.00025,0.0013,ND,< 0.00025,ARGWA-19-11/19/2014-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,4/14/2015,0.00025,0.0013,ND,< 0.00025,ARGWA-19-4/14/2015-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,11/4/2015,0.00025,0.0013,ND,< 0.00025,ARGWA-19-11/4/2015-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,6/22/2016,0.00034,0.0025,ND,< 0.00034,ARGWA-19-6/22/2016-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,8/29/2016,0.00034,0.0025,ND,< 0.00034,ARGWA-19-8/29/2016-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,10/24/2016,7e-05,0.001,ND,< 0.00007,ARGWA-19-10/24/2016-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,1/25/2017,0.00034,0.0025,ND,< 0.00034,ARGWA-19-1/25/2017-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,4/10/2017,0.00034,0.00034,ND,< 0.00034,ARGWA-19-4/10/2017-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,6/19/2017,0.00034,0.0025,ND,< 0.00034,ARGWA-19-6/19/2017-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,10/24/2017,0.00034,0.0025,ND,< 0.00034,ARGWA-19-10/24/2017-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,4/10/2018,0.00034,0.0025,ND,< 0.00034,ARGWA-19-4/10/2018-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,10/16/2018,0.00034,0.0025,ND,< 0.00034,ARGWA-19-10/16/2018-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,3/26/2019,0.00034,0.0025,ND,< 0.00034,ARGWA-19-3/26/2019-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,8/20/2019,0.00013,0.001,ND,< 0.00013,ARGWA-19-8/20/2019-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,10/7/2019,0.00013,0.001,ND,< 0.00013,ARGWA-19-10/7/2019-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,4/7/2020,0.00022,0.0025,J,0.00034,ARGWA-19-4/7/2020-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,8/19/2020,0.00022,0.0025,ND,< 0.00022,ARGWA-19-8/19/2020-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,9/29/2020,0.00022,0.0025,ND,< 0.00022,ARGWA-19-9/29/2020-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,2/9/2021,0.00022,0.0025,ND,< 0.00022,ARGWA-19-2/9/2021-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,9/7/2021,0.00022,0.0025,ND,< 0.00022,ARGWA-19-9/7/2021-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,2/1/2022,0.00022,0.0025,ND,< 0.00022,ARGWA-19-2/1/2022-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,9/1/2022,0.0003,0.001,ND,< 0.000300,ARGWA-19-9/1/2022-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,1/31/2023,0.0003,0.001,ND,< 0.000300,ARGWA-19-1/31/2023-Cadmium
ARGWA-19,u,Cadmium,7440-43-9,mg/L,8/8/2023,0.0003,0.001,ND,< 0.000300,ARGWA-19-8/8/2023-Cadmium
ARGWA-19,u,Calcium,7440-70-2,mg/L,8/29/2016,0.13,0.25,,11,ARGWA-19-8/29/2016-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,10/24/2016,0.155,2.5,,11.5,ARGWA-19-10/24/2016-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,1/25/2017,0.13,0.25,,13,ARGWA-19-1/25/2017-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,4/10/2017,0.13,0.13,,11,ARGWA-19-4/10/2017-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,6/19/2017,0.13,0.25,,12,ARGWA-19-6/19/2017-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,10/24/2017,0.13,0.25,,12,ARGWA-19-10/24/2017-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,4/10/2018,0.13,0.25,,12,ARGWA-19-4/10/2018-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,10/16/2018,0.13,0.25,,14,ARGWA-19-10/16/2018-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,3/26/2019,0.13,0.25,,15,ARGWA-19-3/26/2019-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,10/7/2019,0.13,0.5,,14,ARGWA-19-10/7/2019-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,4/7/2020,0.13,0.5,,14,ARGWA-19-4/7/2020-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,6/25/2020,0.13,0.5,,14,ARGWA-19-6/25/2020-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,9/29/2020,0.13,0.5,,12,ARGWA-19-9/29/2020-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,2/9/2021,0.13,0.5,,9.7,ARGWA-19-2/9/2021-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,9/7/2021,0.13,0.5,,9.2,ARGWA-19-9/7/2021-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,2/1/2022,0.13,0.5,,8.0,ARGWA-19-2/1/2022-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,9/1/2022,0.08,0.2,,8.52,ARGWA-19-9/1/2022-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,1/31/2023,0.08,0.2,,8.50,ARGWA-19-1/31/2023-Calcium
ARGWA-19,u,Calcium,7440-70-2,mg/L,8/8/2023,0.08,0.2,,8.51,ARGWA-19-8/8/2023-Calcium
ARGWA-19,u,Chloride,16887-00-6,mg/L,5/5/2009,0.082,0.082,,11.1,ARGWA-19-5/5/2009-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,12/5/2009,0.073,0.073,,9.46,ARGWA-19-12/5/2009-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,6/1/2010,0.029,0.14,,6.32,ARGWA-19-6/1/2010-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,11/11/2010,0.024,0.055,,7.08,ARGWA-19-11/11/2010-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,5/17/2011,0.026,0.13,,6.84,ARGWA-19-5/17/2011-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,11/8/2011,0.064,0.32,,9.13,ARGWA-19-11/8/2011-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,5/16/2012,0.024,0.5,,10.8,ARGWA-19-5/16/2012-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,11/10/2012,0.071,0.5,,14.8,ARGWA-19-11/10/2012-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,5/14/2013,0.013,0.25,,16.2,ARGWA-19-5/14/2013-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,11/5/2013,0.1,0.25,,14.8,ARGWA-19-11/5/2013-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,6/9/2014,0.051,0.5,,13.6,ARGWA-19-6/9/2014-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,4/14/2015,0.045,0.25,,10.4,ARGWA-19-4/14/2015-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,11/4/2015,0.032,0.3,,9.19,ARGWA-19-11/4/2015-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,6/22/2016,0.89,1.0,,8.4,ARGWA-19-6/22/2016-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,8/29/2016,0.89,1.0,,8.4,ARGWA-19-8/29/2016-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,10/24/2016,0.01,0.25,,9.6,ARGWA-19-10/24/2016-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,1/25/2017,0.89,1.0,,8.7,ARGWA-19-1/25/2017-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,4/10/2017,0.89,0.89,,8,ARGWA-19-4/10/2017-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,6/19/2017,0.89,1.0,,7.6,ARGWA-19-6/19/2017-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,10/24/2017,0.89,1.0,,7.2,ARGWA-19-10/24/2017-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,4/10/2018,0.89,1.0,,7.2,ARGWA-19-4/10/2018-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,10/16/2018,0.89,1.0,,10,ARGWA-19-10/16/2018-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,3/26/2019,0.71,1.0,,12,ARGWA-19-3/26/2019-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,10/7/2019,0.32,1.0,,11,ARGWA-19-10/7/2019-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,4/7/2020,0.32,1.0,,11,ARGWA-19-4/7/2020-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,6/25/2020,0.32,1.0,,11,ARGWA-19-6/25/2020-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,9/29/2020,0.32,1.0,,10,ARGWA-19-9/29/2020-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,2/9/2021,0.71,1.0,,8.6,ARGWA-19-2/9/2021-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,9/7/2021,0.71,1.0,,7.4,ARGWA-19-9/7/2021-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,2/1/2022,0.71,1.0,,6.8,ARGWA-19-2/1/2022-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,9/1/2022,0.067,0.2,,6.27,ARGWA-19-9/1/2022-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,1/31/2023,0.067,0.2,,6.04,ARGWA-19-1/31/2023-Chloride
ARGWA-19,u,Chloride,16887-00-6,mg/L,8/8/2023,0.067,0.2,,6.37,ARGWA-19-8/8/2023-Chloride
ARGWA-19,u,Chromium,7440-47-3,mg/L,8/29/2016,0.0011,0.0025,J,0.0011,ARGWA-19-8/29/2016-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,10/24/2016,0.0009,0.01,J,0.001,ARGWA-19-10/24/2016-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,1/25/2017,0.0011,0.0025,J,0.0013,ARGWA-19-1/25/2017-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,4/10/2017,0.0011,0.0011,ND,< 0.0011,ARGWA-19-4/10/2017-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,6/19/2017,0.0011,0.0025,J,0.0013,ARGWA-19-6/19/2017-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,10/24/2017,0.0011,0.0025,J,0.0012,ARGWA-19-10/24/2017-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,4/10/2018,0.0011,0.0025,J,0.0015,ARGWA-19-4/10/2018-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,10/16/2018,0.0011,0.0025,J,0.0014,ARGWA-19-10/16/2018-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,8/20/2019,0.0015,0.002,,0.0024,ARGWA-19-8/20/2019-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,10/7/2019,0.0015,0.002,ND,< 0.0015,ARGWA-19-10/7/2019-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,4/7/2020,0.0015,0.002,ND,< 0.0015,ARGWA-19-4/7/2020-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,8/19/2020,0.0015,0.002,ND,< 0.0015,ARGWA-19-8/19/2020-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,9/29/2020,0.0015,0.002,ND,< 0.0015,ARGWA-19-9/29/2020-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,2/9/2021,0.0015,0.002,J,0.0015,ARGWA-19-2/9/2021-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,9/7/2021,0.0015,0.002,ND,< 0.0015,ARGWA-19-9/7/2021-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,2/1/2022,0.0015,0.002,,0.0029,ARGWA-19-2/1/2022-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,9/1/2022,0.003,0.01,ND,< 0.00300,ARGWA-19-9/1/2022-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,1/31/2023,0.003,0.01,ND,< 0.00300,ARGWA-19-1/31/2023-Chromium
ARGWA-19,u,Chromium,7440-47-3,mg/L,8/8/2023,0.003,0.01,ND,< 0.00300,ARGWA-19-8/8/2023-Chromium
ARGWA-19,u,Cobalt,7440-48-4,mg/L,8/29/2016,0.0004,0.0025,ND,< 0.0004,ARGWA-19-8/29/2016-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,10/24/2016,0.0005,0.01,ND,< 0.0005,ARGWA-19-10/24/2016-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,1/25/2017,0.0004,0.0025,ND,< 0.0004,ARGWA-19-1/25/2017-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,4/10/2017,0.0004,0.0004,ND,< 0.0004,ARGWA-19-4/10/2017-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,6/19/2017,0.0004,0.0025,ND,< 0.00040,ARGWA-19-6/19/2017-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,10/24/2017,0.0004,0.0025,ND,< 0.00040,ARGWA-19-10/24/2017-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,4/10/2018,0.0004,0.0025,ND,< 0.00040,ARGWA-19-4/10/2018-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,10/16/2018,0.0004,0.0025,ND,< 0.00040,ARGWA-19-10/16/2018-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,8/20/2019,7.5e-05,0.0005,J,0.00011,ARGWA-19-8/20/2019-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,10/7/2019,7.5e-05,0.0005,J,0.00011,ARGWA-19-10/7/2019-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,4/7/2020,0.00013,0.0025,J,0.00038,ARGWA-19-4/7/2020-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,6/25/2020,0.00013,0.0025,ND,< 0.00013,ARGWA-19-6/25/2020-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,8/19/2020,0.00013,0.0025,ND,< 0.00013,ARGWA-19-8/19/2020-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,9/29/2020,0.00013,0.0025,ND,< 0.00013,ARGWA-19-9/29/2020-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,2/9/2021,0.00013,0.0025,J,0.00016,ARGWA-19-2/9/2021-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,9/7/2021,0.00013,0.0025,ND,< 0.00013,ARGWA-19-9/7/2021-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,2/1/2022,0.00026,0.0025,ND,< 0.00026,ARGWA-19-2/1/2022-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,9/1/2022,0.0003,0.001,ND,< 0.000300,ARGWA-19-9/1/2022-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,1/31/2023,0.0003,0.001,ND,< 0.000300,ARGWA-19-1/31/2023-Cobalt
ARGWA-19,u,Cobalt,7440-48-4,mg/L,8/8/2023,0.0003,0.001,ND,< 0.000300,ARGWA-19-8/8/2023-Cobalt
ARGWA-19,u,Fluoride,16984-48-8,mg/L,8/29/2016,0.082,0.2,ND,< 0.082,ARGWA-19-8/29/2016-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,10/24/2016,0.02,0.3,J,0.07,ARGWA-19-10/24/2016-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,1/25/2017,0.082,0.2,ND,< 0.082,ARGWA-19-1/25/2017-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,4/10/2017,0.082,0.082,ND,< 0.082,ARGWA-19-4/10/2017-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,6/19/2017,0.082,0.2,ND,< 0.082,ARGWA-19-6/19/2017-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,10/24/2017,0.082,0.2,ND,< 0.082,ARGWA-19-10/24/2017-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,4/10/2018,0.082,0.2,ND,< 0.082,ARGWA-19-4/10/2018-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,10/16/2018,0.082,0.2,J,0.083,ARGWA-19-10/16/2018-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,3/26/2019,0.026,0.2,J,0.041,ARGWA-19-3/26/2019-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,8/20/2019,0.026,0.2,J,0.045,ARGWA-19-8/20/2019-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,10/7/2019,0.026,0.2,J,0.049,ARGWA-19-10/7/2019-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,4/7/2020,0.026,0.1,,0.14,ARGWA-19-4/7/2020-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,6/25/2020,0.026,0.1,J,0.030,ARGWA-19-6/25/2020-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,8/19/2020,0.026,0.1,ND,< 0.026,ARGWA-19-8/19/2020-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,9/29/2020,0.026,0.1,J,0.051,ARGWA-19-9/29/2020-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,2/9/2021,0.026,0.1,J,0.059,ARGWA-19-2/9/2021-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,9/7/2021,0.026,0.1,,0.10,ARGWA-19-9/7/2021-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,2/1/2022,0.026,0.1,J,0.076,ARGWA-19-2/1/2022-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,9/1/2022,0.033,0.1,,0.148,ARGWA-19-9/1/2022-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,1/31/2023,0.033,0.1,,0.108,ARGWA-19-1/31/2023-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,8/8/2023,0.033,0.1,ND,< 0.0330,ARGWA-19-8/8/2023-Fluoride
ARGWA-19,u,Lead,7439-92-1,mg/L,5/5/2009,0.00075,0.00075,ND,< 0.00075,ARGWA-19-5/5/2009-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,12/5/2009,0.0038,0.0038,ND,< 0.0038,ARGWA-19-12/5/2009-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,6/1/2010,0.0005,0.013,ND,< 0.0005,ARGWA-19-6/1/2010-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,11/11/2010,0.0005,0.013,ND,< 0.0005,ARGWA-19-11/11/2010-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,5/17/2011,0.0035,0.013,ND,< 0.0035,ARGWA-19-5/17/2011-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,11/8/2011,0.0023,0.013,ND,< 0.0023,ARGWA-19-11/8/2011-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,11/10/2012,0.0025,0.013,ND,< 0.0025,ARGWA-19-11/10/2012-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,5/14/2013,0.0025,0.013,ND,< 0.0025,ARGWA-19-5/14/2013-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,11/5/2013,0.0025,0.013,ND,< 0.0025,ARGWA-19-11/5/2013-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,6/9/2014,0.0025,0.013,ND,< 0.0025,ARGWA-19-6/9/2014-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,11/19/2014,0.0025,0.013,ND,< 0.0025,ARGWA-19-11/19/2014-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,4/14/2015,0.0025,0.013,ND,< 0.0025,ARGWA-19-4/14/2015-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,11/4/2015,0.0025,0.013,ND,< 0.0025,ARGWA-19-11/4/2015-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,6/22/2016,0.00035,0.0013,ND,< 0.00035,ARGWA-19-6/22/2016-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,8/29/2016,0.00035,0.0013,ND,< 0.00035,ARGWA-19-8/29/2016-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,10/24/2016,0.0001,0.005,ND,< 0.0001,ARGWA-19-10/24/2016-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,1/25/2017,0.00035,0.0013,ND,< 0.00035,ARGWA-19-1/25/2017-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,4/10/2017,0.00035,0.00035,ND,< 0.00035,ARGWA-19-4/10/2017-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,6/19/2017,0.00035,0.0013,ND,< 0.00035,ARGWA-19-6/19/2017-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,10/24/2017,0.00035,0.0013,ND,< 0.00035,ARGWA-19-10/24/2017-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,4/10/2018,0.00035,0.0013,ND,< 0.00035,ARGWA-19-4/10/2018-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,10/16/2018,0.00035,0.0013,ND,< 0.00035,ARGWA-19-10/16/2018-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,3/26/2019,0.00035,0.0013,ND,< 0.00035,ARGWA-19-3/26/2019-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,8/20/2019,0.00013,0.001,ND,< 0.00013,ARGWA-19-8/20/2019-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,10/7/2019,0.00018,0.001,,0.00018,ARGWA-19-10/7/2019-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,4/7/2020,0.00013,0.001,J,0.00037,ARGWA-19-4/7/2020-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,8/19/2020,0.00013,0.001,ND,< 0.00013,ARGWA-19-8/19/2020-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,9/29/2020,0.00013,0.001,ND,< 0.00013,ARGWA-19-9/29/2020-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,2/9/2021,0.00013,0.001,ND,< 0.00013,ARGWA-19-2/9/2021-Lead
ARGWA-19,u,Lead,7439-92-1,mg/L,9/7/2021,0.00013,0.001,ND,< 0.00013,ARGWA-19-9/7/2021-Lead
